2015-12-07 23:04:23.550 [main] INFO  se.travappar.api.dal.ExternalSourceCaller - Finish fetching external StartPosition data for Race: 414886
2015-12-07 23:04:23.550 [main] INFO  se.travappar.api.dal.ExternalSourceCaller - Start fetching external StartPosition data for Race: 414885
2015-12-07 23:04:23.898 [main] INFO  se.travappar.api.dal.ExternalSourceCaller - Finish fetching external StartPosition data for Race: 414885
2015-12-07 23:04:23.898 [main] INFO  se.travappar.api.dal.ExternalSourceCaller - Start fetching external StartPosition data for Race: 414890
2015-12-07 23:04:24.332 [main] INFO  se.travappar.api.dal.ExternalSourceCaller - Finish fetching external StartPosition data for Race: 414890
2015-12-07 23:04:24.333 [main] INFO  se.travappar.api.dal.ExternalSourceCaller - Start fetching external StartPosition data for Race: 414891
2015-12-07 23:04:24.678 [main] INFO  se.travappar.api.dal.ExternalSourceCaller - Finish fetching external StartPosition data for Race: 414891
2015-12-07 23:04:24.679 [main] INFO  se.travappar.api.dal.ExternalSourceCaller - Finish fetching external race data for event: 46276
2015-12-07 23:04:24.680 [main] INFO  se.travappar.api.dal.ExternalSourceCaller - Start fetching external race data for event: 46290
2015-12-07 23:04:25.036 [main] INFO  se.travappar.api.dal.ExternalSourceCaller - Start fetching external StartPosition data for Race: 415014
2015-12-07 23:04:25.796 [main] INFO  se.travappar.api.dal.ExternalSourceCaller - Finish fetching external StartPosition data for Race: 415014
2015-12-07 23:04:25.796 [main] INFO  se.travappar.api.dal.ExternalSourceCaller - Start fetching external StartPosition data for Race: 415015
2015-12-07 23:04:26.142 [main] INFO  se.travappar.api.dal.ExternalSourceCaller - Finish fetching external StartPosition data for Race: 415015
2015-12-07 23:04:26.143 [main] INFO  se.travappar.api.dal.ExternalSourceCaller - Start fetching external StartPosition data for Race: 415016
2015-12-07 23:04:26.500 [main] INFO  se.travappar.api.dal.ExternalSourceCaller - Finish fetching external StartPosition data for Race: 415016
2015-12-07 23:04:26.500 [main] INFO  se.travappar.api.dal.ExternalSourceCaller - Start fetching external StartPosition data for Race: 415017
2015-12-07 23:04:26.853 [main] INFO  se.travappar.api.dal.ExternalSourceCaller - Finish fetching external StartPosition data for Race: 415017
2015-12-07 23:04:26.853 [main] INFO  se.travappar.api.dal.ExternalSourceCaller - Start fetching external StartPosition data for Race: 415012
2015-12-07 23:04:27.303 [main] INFO  se.travappar.api.dal.ExternalSourceCaller - Finish fetching external StartPosition data for Race: 415012
2015-12-07 23:04:27.304 [main] INFO  se.travappar.api.dal.ExternalSourceCaller - Start fetching external StartPosition data for Race: 415013
2015-12-07 23:04:27.816 [main] INFO  se.travappar.api.dal.ExternalSourceCaller - Finish fetching external StartPosition data for Race: 415013
2015-12-07 23:04:27.818 [main] INFO  se.travappar.api.dal.ExternalSourceCaller - Start fetching external StartPosition data for Race: 415019
2015-12-07 23:04:28.170 [main] INFO  se.travappar.api.dal.ExternalSourceCaller - Finish fetching external StartPosition data for Race: 415019
2015-12-07 23:04:28.170 [main] INFO  se.travappar.api.dal.ExternalSourceCaller - Start fetching external StartPosition data for Race: 415018
2015-12-07 23:04:28.520 [main] INFO  se.travappar.api.dal.ExternalSourceCaller - Finish fetching external StartPosition data for Race: 415018
2015-12-07 23:04:28.520 [main] INFO  se.travappar.api.dal.ExternalSourceCaller - Finish fetching external race data for event: 46290
2015-12-07 23:04:28.521 [main] INFO  se.travappar.api.dal.ExternalSourceCaller - Start fetching external race data for event: 46322
2015-12-07 23:04:28.942 [main] INFO  se.travappar.api.dal.ExternalSourceCaller - Start fetching external StartPosition data for Race: 415329
2015-12-07 23:04:29.691 [main] INFO  se.travappar.api.dal.ExternalSourceCaller - Finish fetching external StartPosition data for Race: 415329
2015-12-07 23:04:29.692 [main] INFO  se.travappar.api.dal.ExternalSourceCaller - Start fetching external StartPosition data for Race: 415327
2015-12-07 23:04:30.068 [main] INFO  se.travappar.api.dal.ExternalSourceCaller - Finish fetching external StartPosition data for Race: 415327
2015-12-07 23:04:30.074 [main] INFO  se.travappar.api.dal.ExternalSourceCaller - Start fetching external StartPosition data for Race: 415331
2015-12-07 23:04:30.424 [main] INFO  se.travappar.api.dal.ExternalSourceCaller - Finish fetching external StartPosition data for Race: 415331
2015-12-07 23:04:30.424 [main] INFO  se.travappar.api.dal.ExternalSourceCaller - Start fetching external StartPosition data for Race: 415330
2015-12-07 23:04:30.856 [main] INFO  se.travappar.api.dal.ExternalSourceCaller - Finish fetching external StartPosition data for Race: 415330
2015-12-07 23:04:30.857 [main] INFO  se.travappar.api.dal.ExternalSourceCaller - Start fetching external StartPosition data for Race: 415328
2015-12-07 23:04:31.296 [main] INFO  se.travappar.api.dal.ExternalSourceCaller - Finish fetching external StartPosition data for Race: 415328
2015-12-07 23:04:31.297 [main] INFO  se.travappar.api.dal.ExternalSourceCaller - Start fetching external StartPosition data for Race: 415332
2015-12-07 23:04:31.645 [main] INFO  se.travappar.api.dal.ExternalSourceCaller - Finish fetching external StartPosition data for Race: 415332
2015-12-07 23:04:31.646 [main] INFO  se.travappar.api.dal.ExternalSourceCaller - Start fetching external StartPosition data for Race: 415333
2015-12-07 23:04:32.015 [main] INFO  se.travappar.api.dal.ExternalSourceCaller - Finish fetching external StartPosition data for Race: 415333
2015-12-07 23:04:32.016 [main] INFO  se.travappar.api.dal.ExternalSourceCaller - Start fetching external StartPosition data for Race: 415326
2015-12-07 23:04:32.423 [main] INFO  se.travappar.api.dal.ExternalSourceCaller - Finish fetching external StartPosition data for Race: 415326
2015-12-07 23:04:32.423 [main] INFO  se.travappar.api.dal.ExternalSourceCaller - Start fetching external StartPosition data for Race: 415334
2015-12-07 23:04:32.942 [main] INFO  se.travappar.api.dal.ExternalSourceCaller - Finish fetching external StartPosition data for Race: 415334
2015-12-07 23:04:32.944 [main] INFO  se.travappar.api.dal.ExternalSourceCaller - Finish fetching external race data for event: 46322
2015-12-07 23:04:32.944 [main] INFO  se.travappar.api.dal.ExternalSourceCaller - Start fetching external race data for event: 46280
2015-12-07 23:04:33.294 [main] INFO  se.travappar.api.dal.ExternalSourceCaller - Start fetching external StartPosition data for Race: 414925
2015-12-07 23:04:34.266 [main] INFO  se.travappar.api.dal.ExternalSourceCaller - Finish fetching external StartPosition data for Race: 414925
2015-12-07 23:04:34.266 [main] INFO  se.travappar.api.dal.ExternalSourceCaller - Start fetching external StartPosition data for Race: 414922
2015-12-07 23:04:34.626 [main] INFO  se.travappar.api.dal.ExternalSourceCaller - Finish fetching external StartPosition data for Race: 414922
2015-12-07 23:04:34.626 [main] INFO  se.travappar.api.dal.ExternalSourceCaller - Start fetching external StartPosition data for Race: 414923
2015-12-07 23:04:35.085 [main] INFO  se.travappar.api.dal.ExternalSourceCaller - Finish fetching external StartPosition data for Race: 414923
2015-12-07 23:04:35.085 [main] INFO  se.travappar.api.dal.ExternalSourceCaller - Start fetching external StartPosition data for Race: 414924
2015-12-07 23:04:35.442 [main] INFO  se.travappar.api.dal.ExternalSourceCaller - Finish fetching external StartPosition data for Race: 414924
2015-12-07 23:04:35.443 [main] INFO  se.travappar.api.dal.ExternalSourceCaller - Start fetching external StartPosition data for Race: 414926
2015-12-07 23:04:35.796 [main] INFO  se.travappar.api.dal.ExternalSourceCaller - Finish fetching external StartPosition data for Race: 414926
2015-12-07 23:04:35.796 [main] INFO  se.travappar.api.dal.ExternalSourceCaller - Finish fetching external race data for event: 46280
2015-12-07 23:04:35.796 [main] INFO  se.travappar.api.dal.ExternalSourceCaller - Start fetching external race data for event: 46287
2015-12-07 23:04:36.212 [main] INFO  se.travappar.api.dal.ExternalSourceCaller - Start fetching external StartPosition data for Race: 414987
2015-12-07 23:04:37.163 [main] INFO  se.travappar.api.dal.ExternalSourceCaller - Finish fetching external StartPosition data for Race: 414987
2015-12-07 23:04:37.164 [main] INFO  se.travappar.api.dal.ExternalSourceCaller - Start fetching external StartPosition data for Race: 414989
2015-12-07 23:04:37.513 [main] INFO  se.travappar.api.dal.ExternalSourceCaller - Finish fetching external StartPosition data for Race: 414989
2015-12-07 23:04:37.513 [main] INFO  se.travappar.api.dal.ExternalSourceCaller - Start fetching external StartPosition data for Race: 414986
2015-12-07 23:04:37.954 [main] INFO  se.travappar.api.dal.ExternalSourceCaller - Finish fetching external StartPosition data for Race: 414986
2015-12-07 23:04:37.963 [main] INFO  se.travappar.api.dal.ExternalSourceCaller - Start fetching external StartPosition data for Race: 414988
2015-12-07 23:04:38.309 [main] INFO  se.travappar.api.dal.ExternalSourceCaller - Finish fetching external StartPosition data for Race: 414988
2015-12-07 23:04:38.310 [main] INFO  se.travappar.api.dal.ExternalSourceCaller - Start fetching external StartPosition data for Race: 414982
2015-12-07 23:04:38.650 [main] INFO  se.travappar.api.dal.ExternalSourceCaller - Finish fetching external StartPosition data for Race: 414982
2015-12-07 23:04:38.650 [main] INFO  se.travappar.api.dal.ExternalSourceCaller - Start fetching external StartPosition data for Race: 414985
2015-12-07 23:04:38.997 [main] INFO  se.travappar.api.dal.ExternalSourceCaller - Finish fetching external StartPosition data for Race: 414985
2015-12-07 23:04:38.997 [main] INFO  se.travappar.api.dal.ExternalSourceCaller - Start fetching external StartPosition data for Race: 414990
2015-12-07 23:04:39.350 [main] INFO  se.travappar.api.dal.ExternalSourceCaller - Finish fetching external StartPosition data for Race: 414990
2015-12-07 23:04:39.351 [main] INFO  se.travappar.api.dal.ExternalSourceCaller - Start fetching external StartPosition data for Race: 414984
2015-12-07 23:04:40.204 [main] INFO  se.travappar.api.dal.ExternalSourceCaller - Finish fetching external StartPosition data for Race: 414984
2015-12-07 23:04:40.204 [main] INFO  se.travappar.api.dal.ExternalSourceCaller - Start fetching external StartPosition data for Race: 414983
2015-12-07 23:04:40.554 [main] INFO  se.travappar.api.dal.ExternalSourceCaller - Finish fetching external StartPosition data for Race: 414983
2015-12-07 23:04:40.558 [main] INFO  se.travappar.api.dal.ExternalSourceCaller - Finish fetching external race data for event: 46287
2015-12-07 23:04:40.558 [main] INFO  se.travappar.api.dal.ExternalSourceCaller - Start fetching external race data for event: 46288
2015-12-07 23:04:40.899 [main] INFO  se.travappar.api.dal.ExternalSourceCaller - Finish fetching external race data for event: 46288
2015-12-07 23:04:40.900 [main] INFO  se.travappar.api.dal.ExternalSourceCaller - Start fetching external race data for event: 46289
2015-12-07 23:04:41.239 [main] INFO  se.travappar.api.dal.ExternalSourceCaller - Finish fetching external race data for event: 46289
2015-12-07 23:04:41.239 [main] INFO  se.travappar.api.dal.ExternalSourceCaller - Start fetching external race data for event: 46350
2015-12-07 23:04:41.595 [main] INFO  se.travappar.api.dal.ExternalSourceCaller - Start fetching external StartPosition data for Race: 415607
2015-12-07 23:04:42.356 [main] INFO  se.travappar.api.dal.ExternalSourceCaller - Finish fetching external StartPosition data for Race: 415607
2015-12-07 23:04:42.356 [main] INFO  se.travappar.api.dal.ExternalSourceCaller - Start fetching external StartPosition data for Race: 415606
2015-12-07 23:04:42.705 [main] INFO  se.travappar.api.dal.ExternalSourceCaller - Finish fetching external StartPosition data for Race: 415606
2015-12-07 23:04:42.706 [main] INFO  se.travappar.api.dal.ExternalSourceCaller - Start fetching external StartPosition data for Race: 415605
2015-12-07 23:04:43.475 [main] INFO  se.travappar.api.dal.ExternalSourceCaller - Finish fetching external StartPosition data for Race: 415605
2015-12-07 23:04:43.475 [main] INFO  se.travappar.api.dal.ExternalSourceCaller - Start fetching external StartPosition data for Race: 415604
2015-12-07 23:04:43.892 [main] INFO  se.travappar.api.dal.ExternalSourceCaller - Finish fetching external StartPosition data for Race: 415604
2015-12-07 23:04:43.892 [main] INFO  se.travappar.api.dal.ExternalSourceCaller - Start fetching external StartPosition data for Race: 415603
2015-12-07 23:04:44.237 [main] INFO  se.travappar.api.dal.ExternalSourceCaller - Finish fetching external StartPosition data for Race: 415603
2015-12-07 23:04:44.237 [main] INFO  se.travappar.api.dal.ExternalSourceCaller - Start fetching external StartPosition data for Race: 415602
